date,timestamp,day_commit_count,sequence,track,language,content_type,path,message,task_title
2020-02-27,2020-02-27T18:18:41,6,5,python,python,ml_utility,archive/python/2020/20200227_05_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-02-27,2020-02-27T20:05:02,6,6,sql,sql,query,archive/sql/2020/20200227_06_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2020-02-28,2020-02-28T10:56:01,5,1,python,python,ml_utility,archive/python/2020/20200228_01_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-02-28,2020-02-28T13:07:25,5,2,sql,sql,query,archive/sql/2020/20200228_02_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2020-02-28,2020-02-28T14:57:15,5,3,python,python,ml_utility,archive/python/2020/20200228_03_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-02-28,2020-02-28T17:22:43,5,4,typescript,typescript,api_client,archive/typescript/2020/20200228_04_typed_api_client.ts,build typed api client,typed api client
2020-02-28,2020-02-28T19:55:51,5,5,sql,sql,query,archive/sql/2020/20200228_05_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2020-02-29,2020-02-29T10:49:41,4,1,python,python,algorithm,archive/python/2020/20200229_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-02-29,2020-02-29T13:40:16,4,2,typescript,typescript,validation,archive/typescript/2020/20200229_02_request_validator.ts,add request validator in typescript,request validator
2020-02-29,2020-02-29T16:45:20,4,3,python,python,data_cleaning,archive/python/2020/20200229_03_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-02-29,2020-02-29T19:35:07,4,4,typescript,typescript,transform,archive/typescript/2020/20200229_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-01,2020-03-01T11:15:52,4,1,sql,sql,query,archive/sql/2020/20200301_01_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2020-03-01,2020-03-01T13:38:46,4,2,go,go,concurrency,archive/go/2020/20200301_02_worker_pool.go,implement worker pool in go,worker pool
2020-03-01,2020-03-01T16:56:30,4,3,typescript,typescript,transform,archive/typescript/2020/20200301_03_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-01,2020-03-01T19:15:46,4,4,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2020/20200301_04_seasonality_decomposition.ipynb,add seasonality decomposition section,seasonality decomposition
2020-03-02,2020-03-02T11:01:13,4,1,typescript,typescript,validation,archive/typescript/2020/20200302_01_date_range_guard.ts,add date range guard,date range guard
2020-03-02,2020-03-02T14:00:50,4,2,rust,rust,parser,archive/rust/2020/20200302_02_config_parser.rs,parse config blocks in rust,config parser
2020-03-02,2020-03-02T16:24:01,4,3,sql,sql,query,archive/sql/2020/20200302_03_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2020-03-02,2020-03-02T19:23:49,4,4,typescript,typescript,transform,archive/typescript/2020/20200302_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-03,2020-03-03T13:05:12,2,1,python,python,data_cleaning,archive/python/2020/20200303_01_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-03-03,2020-03-03T17:37:46,2,2,python,python,test,archive/python/2020/20200303_02_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2020-03-04,2020-03-04T10:46:05,5,1,go,go,concurrency,archive/go/2020/20200304_01_worker_pool.go,implement worker pool in go,worker pool
2020-03-04,2020-03-04T13:11:03,5,2,sql,sql,query,archive/sql/2020/20200304_02_slow_query_refactor.sql,refactor reporting query with ctes,slow query refactor
2020-03-04,2020-03-04T15:24:14,5,3,typescript,typescript,transform,archive/typescript/2020/20200304_03_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-04,2020-03-04T17:15:42,5,4,python,python,parsing,archive/python/2020/20200304_04_log_parser_summary.py,summarise service logs with python,log parser summary
2020-03-04,2020-03-04T19:34:05,5,5,python,python,ml_utility,archive/python/2020/20200304_05_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-05,2020-03-05T10:20:00,5,1,python,python,data_cleaning,archive/python/2020/20200305_01_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-03-05,2020-03-05T12:37:17,5,2,sql,sql,query,archive/sql/2020/20200305_02_customer_cohort_retention.sql,write customer cohort retention query,customer cohort retention
2020-03-05,2020-03-05T15:29:52,5,3,typescript,typescript,validation,archive/typescript/2020/20200305_03_request_validator.ts,add request validator in typescript,request validator
2020-03-05,2020-03-05T17:35:59,5,4,rust,rust,algorithm,archive/rust/2020/20200305_04_bounded_queue.rs,implement bounded queue in rust,bounded queue
2020-03-05,2020-03-05T19:39:48,5,5,go,go,concurrency,archive/go/2020/20200305_05_worker_pool.go,implement worker pool in go,worker pool
2020-03-06,2020-03-06T10:34:16,5,1,typescript,typescript,api_client,archive/typescript/2020/20200306_01_typed_api_client.ts,build typed api client,typed api client
2020-03-06,2020-03-06T12:53:39,5,2,typescript,typescript,transform,archive/typescript/2020/20200306_02_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-06,2020-03-06T15:19:26,5,3,typescript,typescript,api_client,archive/typescript/2020/20200306_03_typed_api_client.ts,build typed api client,typed api client
2020-03-06,2020-03-06T17:57:00,5,4,typescript,typescript,validation,archive/typescript/2020/20200306_04_date_range_guard.ts,add date range guard,date range guard
2020-03-06,2020-03-06T19:58:44,5,5,typescript,typescript,api_client,archive/typescript/2020/20200306_05_typed_api_client.ts,build typed api client,typed api client
2020-03-07,2020-03-07T11:29:19,3,1,typescript,typescript,validation,archive/typescript/2020/20200307_01_date_range_guard.ts,add date range guard,date range guard
2020-03-07,2020-03-07T14:57:11,3,2,python,python,algorithm,archive/python/2020/20200307_02_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-07,2020-03-07T18:41:11,3,3,sql,sql,schema,archive/sql/2020/20200307_03_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2020-03-08,2020-03-08T11:35:41,4,1,python,python,parsing,archive/python/2020/20200308_01_log_parser_summary.py,summarise service logs with python,log parser summary
2020-03-08,2020-03-08T14:27:21,4,2,go,go,parser,archive/go/2020/20200308_02_json_stream_parser.go,add json stream parser,json stream parser
2020-03-08,2020-03-08T16:43:40,4,3,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2020/20200308_03_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2020-03-08,2020-03-08T19:56:09,4,4,sql,sql,query,archive/sql/2020/20200308_04_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2020-03-09,2020-03-09T12:01:24,3,1,python,python,algorithm,archive/python/2020/20200309_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-09,2020-03-09T15:38:54,3,2,rust,rust,algorithm,archive/rust/2020/20200309_02_graph_traversal.rs,solve graph traversal in rust,graph traversal
2020-03-09,2020-03-09T18:40:28,3,3,sql,sql,schema,archive/sql/2020/20200309_03_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2020-03-10,2020-03-10T10:48:01,4,1,python,python,ml_utility,archive/python/2020/20200310_01_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-10,2020-03-10T13:49:52,4,2,typescript,typescript,api_client,archive/typescript/2020/20200310_02_typed_api_client.ts,build typed api client,typed api client
2020-03-10,2020-03-10T16:44:57,4,3,python,python,test,archive/python/2020/20200310_03_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2020-03-10,2020-03-10T19:20:00,4,4,go,go,concurrency,archive/go/2020/20200310_04_worker_pool.go,implement worker pool in go,worker pool
2020-03-11,2020-03-11T11:05:43,4,1,python,python,algorithm,archive/python/2020/20200311_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-11,2020-03-11T13:44:47,4,2,python,python,algorithm,archive/python/2020/20200311_02_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-11,2020-03-11T17:09:24,4,3,typescript,typescript,validation,archive/typescript/2020/20200311_03_request_validator.ts,add request validator in typescript,request validator
2020-03-11,2020-03-11T19:22:04,4,4,go,go,parser,archive/go/2020/20200311_04_json_stream_parser.go,add json stream parser,json stream parser
2020-03-13,2020-03-13T10:39:17,5,1,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2020/20200313_01_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2020-03-13,2020-03-13T13:11:05,5,2,python,python,data_cleaning,archive/python/2020/20200313_02_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-03-13,2020-03-13T15:09:32,5,3,rust,rust,algorithm,archive/rust/2020/20200313_03_bounded_queue.rs,implement bounded queue in rust,bounded queue
2020-03-13,2020-03-13T17:38:25,5,4,typescript,typescript,validation,archive/typescript/2020/20200313_04_date_range_guard.ts,add date range guard,date range guard
2020-03-13,2020-03-13T19:35:28,5,5,python,python,data_cleaning,archive/python/2020/20200313_05_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-03-14,2020-03-14T12:43:27,2,1,rust,rust,algorithm,archive/rust/2020/20200314_01_graph_traversal.rs,solve graph traversal in rust,graph traversal
2020-03-14,2020-03-14T17:23:33,2,2,rust,rust,algorithm,archive/rust/2020/20200314_02_graph_traversal.rs,solve graph traversal in rust,graph traversal
2020-03-15,2020-03-15T11:06:29,4,1,sql,sql,query,archive/sql/2020/20200315_01_windowed_churn_analysis.sql,model churn with sql windows,windowed churn analysis
2020-03-15,2020-03-15T13:32:43,4,2,python,python,test,archive/python/2020/20200315_02_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2020-03-15,2020-03-15T17:08:49,4,3,sql,sql,query,archive/sql/2020/20200315_03_customer_cohort_retention.sql,write customer cohort retention query,customer cohort retention
2020-03-15,2020-03-15T19:48:14,4,4,rust,rust,cli,archive/rust/2020/20200315_04_fast_line_counter.rs,add rust line counting utility,fast line counter
2020-03-16,2020-03-16T10:57:42,4,1,go,go,cli,archive/go/2020/20200316_01_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2020-03-16,2020-03-16T14:00:54,4,2,typescript,typescript,api_client,archive/typescript/2020/20200316_02_typed_api_client.ts,build typed api client,typed api client
2020-03-16,2020-03-16T16:36:29,4,3,go,go,cli,archive/go/2020/20200316_03_csv_aggregation_command.go,aggregate csv metrics in go,csv aggregation command
2020-03-16,2020-03-16T19:50:39,4,4,python,python,test,archive/python/2020/20200316_04_unit_tests_for_edge_cases.py,cover python edge cases,unit tests for edge cases
2020-03-17,2020-03-17T11:40:13,3,1,sql,sql,schema,archive/sql/2020/20200317_01_schema_for_experiment_metrics.sql,define experiment metrics schema,schema for experiment metrics
2020-03-17,2020-03-17T14:56:56,3,2,python,python,ml_utility,archive/python/2020/20200317_02_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-17,2020-03-17T19:01:23,3,3,python,python,ml_utility,archive/python/2020/20200317_03_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-18,2020-03-18T13:14:57,2,1,sql,sql,query,archive/sql/2020/20200318_01_monthly_revenue_rollup.sql,add monthly revenue rollup query,monthly revenue rollup
2020-03-18,2020-03-18T17:42:44,2,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2020/20200318_02_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2020-03-19,2020-03-19T13:25:41,2,1,python,python,algorithm,archive/python/2020/20200319_01_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-19,2020-03-19T17:29:31,2,2,notebook,jupyter,notebook,projects/long_range_analysis/notebooks/2020/20200319_02_rolling_trend_visualisation.ipynb,add rolling trend visualisation,rolling trend visualisation
2020-03-20,2020-03-20T13:06:12,2,1,python,python,ml_utility,archive/python/2020/20200320_01_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-20,2020-03-20T17:32:01,2,2,rust,rust,cli,archive/rust/2020/20200320_02_fast_line_counter.rs,add rust line counting utility,fast line counter
2020-03-21,2020-03-21T10:30:20,5,1,typescript,typescript,validation,archive/typescript/2020/20200321_01_request_validator.ts,add request validator in typescript,request validator
2020-03-21,2020-03-21T13:13:13,5,2,typescript,typescript,api_client,archive/typescript/2020/20200321_02_typed_api_client.ts,build typed api client,typed api client
2020-03-21,2020-03-21T15:23:10,5,3,rust,rust,algorithm,archive/rust/2020/20200321_03_graph_traversal.rs,solve graph traversal in rust,graph traversal
2020-03-21,2020-03-21T17:30:17,5,4,go,go,service,archive/go/2020/20200321_04_health_check_service.go,add health check service,health check service
2020-03-21,2020-03-21T20:21:10,5,5,go,go,parser,archive/go/2020/20200321_05_json_stream_parser.go,add json stream parser,json stream parser
2020-03-22,2020-03-22T10:51:45,4,1,python,python,parsing,archive/python/2020/20200322_01_log_parser_summary.py,summarise service logs with python,log parser summary
2020-03-22,2020-03-22T13:43:31,4,2,python,python,data_cleaning,archive/python/2020/20200322_02_csv_deduplication_helper.py,add csv deduplication helper,csv deduplication helper
2020-03-22,2020-03-22T16:32:57,4,3,python,python,algorithm,archive/python/2020/20200322_03_rolling_median_window.py,solve rolling median window in python,rolling median window
2020-03-22,2020-03-22T19:10:14,4,4,typescript,typescript,transform,archive/typescript/2020/20200322_04_normalise_payload_helper.ts,normalise event payloads,normalise payload helper
2020-03-23,2020-03-23T11:52:44,3,1,rust,rust,algorithm,archive/rust/2020/20200323_01_graph_traversal.rs,solve graph traversal in rust,graph traversal
2020-03-23,2020-03-23T15:38:32,3,2,python,python,ml_utility,archive/python/2020/20200323_02_feature_scaling_utility.py,add feature scaling utility,feature scaling utility
2020-03-23,2020-03-23T19:02:25,3,3,python,python,parsing,archive/python/2020/20200323_03_log_parser_summary.py,summarise service logs with python,log parser summary
2020-03-24,2020-03-24T11:37:09,3,1,rust,rust,algorithm,archive/rust/2020/20200324_01_bounded_queue.rs,implement bounded queue in rust,bounded queue
